id_procedimiento,procedimiento_numero,id_acta_apertura,fecha_creacion,cantidad_ofertas_confirmadas,id_oferta,id_proveedor,razon_social
11391,46/3-0101-LPU22,9641,2022-06-30T11:00:00,1,27437,12231,OIKOS SA
11392,501-0028-LPU22,9771,2023-01-20T12:00:00,3,27737,11664,NELTEC S.R.L
11392,501-0028-LPU22,9771,2023-01-20T12:00:00,3,27738,11496,EBBEKE SA
11392,501-0028-LPU22,9771,2023-01-20T12:00:00,3,27725,11672,ALUSA S.A.
11393,501-0029-LPU22,9697,2022-09-30T12:00:00,2,27595,18044,Constructora J&J SAS
11393,501-0029-LPU22,9697,2022-09-30T12:00:00,2,27597,20029,
11394,46/13-0108-LPU22,9644,2022-07-08T10:00:00,1,27445,11961,SERGIO RUBEN GODOY
11395,46-0109-LPU22,9764,2023-01-12T10:00:00,2,27719,11496,EBBEKE SA
11395,46-0109-LPU22,9764,2023-01-12T10:00:00,2,27705,11608,Rovella Carranza S.A.
11396,46-0112-LPU22,9790,2023-03-01T10:00:00,3,27648,11858,Claudio manuel Do santo
11396,46-0112-LPU22,9790,2023-03-01T10:00:00,3,27785,11836,Vidogar Construcciones S.A.
11396,46-0112-LPU22,9790,2023-03-01T10:00:00,3,27786,11500,HOMAQ S.A.
11398,74-0008-LPU22,9671,2022-08-26T12:00:00,1,27522,19955,JOSE ANTONIO REYNOLDS
11400,74-0010-LPU22,9664,2022-08-19T10:00:00,2,27504,19955,JOSE ANTONIO REYNOLDS
11400,74-0010-LPU22,9664,2022-08-19T10:00:00,2,27449,14261,Agrocon SRL
11402,63-0033-LPU22,9741,2022-12-12T14:00:00,2,27674,11998,E.V.A. S.A.
11402,63-0033-LPU22,9741,2022-12-12T14:00:00,2,27675,11966,
11403,46-0118-LPU22,9699,2022-10-03T10:00:00,3,27603,12231,OIKOS SA
11403,46-0118-LPU22,9699,2022-10-03T10:00:00,3,27596,11559,MARTINEZ Y DE LA FUENTE S.A.
11403,46-0118-LPU22,9699,2022-10-03T10:00:00,3,27576,14415,CMC DI RAVENNA - ARGENTINA BRANCH
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27559,11615,TRACE GROUP S.A.
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27560,11974,Prat S.R.L.
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27561,11732,AC S.R.L.
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27562,11500,HOMAQ S.A.
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27506,11579,Romero Cammisa Construcciones S.A.
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27516,11608,Rovella Carranza S.A.
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27492,11758,Miguel Eugenio Casellotti
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27484,11670,CHINA GEZHOUBA GROUP COMPANY LIMITED-SUCURSAL ARGENTINA
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27485,11604,Check Full Group Srl
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27497,11664,NELTEC S.R.L
11408,501-0031-LPU22,9681,2022-09-16T12:00:00,11,27472,11650,TECNIPISOS S.A.
11409,63-0034-LPU22,9751,2022-12-21T14:00:00,2,27690,11998,E.V.A. S.A.
11409,63-0034-LPU22,9751,2022-12-21T14:00:00,2,27693,11966,
11410,63-0035-LPU22,9708,2022-10-12T14:00:00,2,27566,11966,
11410,63-0035-LPU22,9708,2022-10-12T14:00:00,2,27574,11998,E.V.A. S.A.
11412,501-0033-LPU22,9698,2022-09-30T12:00:00,1,27571,11729,ALQUIMAQ S.A.C.I.F.
11413,46/16-0130-LPU22,9686,2022-09-22T11:00:00,2,27564,11559,MARTINEZ Y DE LA FUENTE S.A.
11413,46/16-0130-LPU22,9686,2022-09-22T11:00:00,2,27518,12423,PROYECTOS SEVEN DACLA S.R.L.
11414,14-0020-LPU22,9700,2022-10-03T10:00:00,3,27556,11623,KORO SRL
11414,14-0020-LPU22,9700,2022-10-03T10:00:00,3,27580,12030,Talleres Argentinos de Servicios Industriales S.A.
11414,14-0020-LPU22,9700,2022-10-03T10:00:00,3,27602,12363,GRIGIO SA
11415,501-0034-LPU22,9690,2022-09-26T12:00:00,2,27542,14170,PEMAC CONSTRUCCIONES
11415,501-0034-LPU22,9690,2022-09-26T12:00:00,2,27543,11539,Proyectos y Obras Americanas S.A.
11417,334-0009-LPU22,9685,2022-09-20T9:00:00,3,27558,13938,ROMACO S.A.
11417,334-0009-LPU22,9685,2022-09-20T9:00:00,3,27568,12182,hormicon srl
11417,334-0009-LPU22,9685,2022-09-20T9:00:00,3,27569,11729,ALQUIMAQ S.A.C.I.F.
11418,46/18-0135-LPU22,9659,2022-08-16T7:00:00,2,27498,12231,OIKOS SA
11418,46/18-0135-LPU22,9659,2022-08-16T7:00:00,2,27496,12095,Alejandro Jesus del CAMPILLO JAIME
11422,46/7-0137-LPU22,9653,2022-07-29T11:00:00,4,27473,11780,F.B. CONSTRUCCIONES S.R.L.
11422,46/7-0137-LPU22,9653,2022-07-29T11:00:00,4,27477,11763,BGH SOCIEDAD ANONIMA
11422,46/7-0137-LPU22,9653,2022-07-29T11:00:00,4,27482,13878,
11422,46/7-0137-LPU22,9653,2022-07-29T11:00:00,4,27471,12292,PRADERAS CONSTRUCCIONES SA
11424,46/17-0140-LPU22,9672,2022-08-29T12:00:00,1,27524,11552,PETERSEN THIELE Y CRUZ S.A.
11429,501-0038-LPU22,9792,2023-03-09T12:00:00,2,27770,11712,TALLER I S.R.L.
11429,501-0038-LPU22,9792,2023-03-09T12:00:00,2,27800,11466,SINOPEC INTERNATIONAL PETROLEUM SERVICE CORPORATION ARGENTINA S.R.L.
11431,46-0144-LPU22,9736,2022-12-02T10:00:00,3,27658,12267,INDUVIA S.A.
11431,46-0144-LPU22,9736,2022-12-02T10:00:00,3,27660,12441,
11431,46-0144-LPU22,9736,2022-12-02T10:00:00,3,27664,11519,ISOLUX INGENIERIA S.A.
11432,74-0014-LPU22,9688,2022-09-26T10:00:00,3,27531,11998,E.V.A. S.A.
11432,74-0014-LPU22,9688,2022-09-26T10:00:00,3,27572,11594,SADEC SA
11432,74-0014-LPU22,9688,2022-09-26T10:00:00,3,27577,13795,IN.CIV.A. S.R.L.
11433,46-0149-LPU22,9683,2022-09-19T12:00:00,1,27551,11853,CONSTRUPARQ S.R.L.
11434,46-0150-LPU22,9682,2022-09-19T10:00:00,3,27554,11706,Vialmani S.A.
11434,46-0150-LPU22,9682,2022-09-19T10:00:00,3,27541,11671,COEMYC S.A.
11434,46-0150-LPU22,9682,2022-09-19T10:00:00,3,27526,11650,TECNIPISOS S.A.
11437,46-0154-LPU22,9745,2022-12-14T10:00:00,5,27682,11918,Marcelo Gabriel caravello
11437,46-0154-LPU22,9745,2022-12-14T10:00:00,5,27685,11859,VAWA SACICI
11437,46-0154-LPU22,9745,2022-12-14T10:00:00,5,27686,11500,HOMAQ S.A.
11437,46-0154-LPU22,9745,2022-12-14T10:00:00,5,27687,12231,OIKOS SA
11437,46-0154-LPU22,9745,2022-12-14T10:00:00,5,27688,11865,Gonzalo Rodriguez del Pozo
11441,74-0017-LPU22,9691,2022-09-26T12:00:00,1,27579,19923,EDUCTRADE S A SUCURSAL EMPRESA EXTRANJERA
11442,74-0018-LPU22,9692,2022-09-26T12:00:00,2,27578,19955,JOSE ANTONIO REYNOLDS
11442,74-0018-LPU22,9692,2022-09-26T12:00:00,2,27575,14261,Agrocon SRL
11443,46-0164-LPU22,9704,2022-10-06T10:00:00,2,27612,11843,RV OBRAS Y SERVICIOS SA
11443,46-0164-LPU22,9704,2022-10-06T10:00:00,2,27605,12098,M&G Obras Civiles S.R.L.
11447,63-0041-LPU22,9744,2022-12-13T14:00:00,1,27681,11966,
11451,46-0174-LPU22,9706,2022-10-11T10:00:00,2,27606,11836,Vidogar Construcciones S.A.
11451,46-0174-LPU22,9706,2022-10-11T10:00:00,2,27619,19923,EDUCTRADE S A SUCURSAL EMPRESA EXTRANJERA
11456,15-0024-LPU22,9676,2022-09-05T11:00:00,1,27527,11582,Luis G. Bosch Empresa Constructora SA
11458,46/16-0181-LPU22,9746,2022-12-14T11:00:00,2,27684,12095,Alejandro Jesus del CAMPILLO JAIME
11458,46/16-0181-LPU22,9746,2022-12-14T11:00:00,2,27679,12231,OIKOS SA
11463,63-0042-LPU22,9722,2022-11-09T14:00:00,2,27643,12127,PISCICELLI MARTIN JAVIER
11463,63-0042-LPU22,9722,2022-11-09T14:00:00,2,27646,11966,
11468,46-0186-LPU22,9814,2023-04-19T10:00:00,2,28868,11782,NAXOS KUT S.A.
11468,46-0186-LPU22,9814,2023-04-19T10:00:00,2,28872,17858,PILMABIA SA
11469,14-0027-LPU22,9747,2022-12-15T10:00:00,2,27625,12410,CREAR CONSTRUCCIONES S.A.
11469,14-0027-LPU22,9747,2022-12-15T10:00:00,2,27667,14533,
11471,90-0003-LPU22,9707,2022-10-12T12:00:00,2,27507,11508,PEITEL S.A.
11471,90-0003-LPU22,9707,2022-10-12T12:00:00,2,27581,11672,ALUSA S.A.
11475,46-0203-LPU22,9800,2023-03-22T10:00:00,6,27806,11579,Romero Cammisa Construcciones S.A.
11475,46-0203-LPU22,9800,2023-03-22T10:00:00,6,27817,11517,ISOLUX INGENIERIA SOCIEDAD ANONIMA
11475,46-0203-LPU22,9800,2023-03-22T10:00:00,6,27818,11474,SIEMENS SA
11475,46-0203-LPU22,9800,2023-03-22T10:00:00,6,27819,11559,MARTINEZ Y DE LA FUENTE S.A.
11475,46-0203-LPU22,9800,2023-03-22T10:00:00,6,27821,11519,ISOLUX INGENIERIA S.A.
11475,46-0203-LPU22,9800,2023-03-22T10:00:00,6,27733,11493,DARIO IGNACIO BORYSIUK
11476,46/13-0206-LPU22,9701,2022-10-03T11:00:00,2,27590,12168,Roberto Orlando Cuadra
11476,46/13-0206-LPU22,9701,2022-10-03T11:00:00,2,27601,11974,Prat S.R.L.
11477,501-0043-LPU22,9755,2022-12-22T12:00:00,1,27701,11582,Luis G. Bosch Empresa Constructora SA
11478,46-0207-LPU22,9743,2022-12-13T11:00:00,3,27677,11525,BTU S.A.
11478,46-0207-LPU22,9743,2022-12-13T11:00:00,3,27680,11493,DARIO IGNACIO BORYSIUK
11478,46-0207-LPU22,9743,2022-12-13T11:00:00,3,27683,11865,Gonzalo Rodriguez del Pozo
11480,46-0209-LPU22,9742,2022-12-13T10:00:00,2,27676,11525,BTU S.A.
11480,46-0209-LPU22,9742,2022-12-13T10:00:00,2,27662,11493,DARIO IGNACIO BORYSIUK
11481,74-0043-LPU22,9717,2022-10-21T10:00:00,1,27634,19955,JOSE ANTONIO REYNOLDS
11483,46/10-0214-LPU22,9693,2022-09-28T10:00:00,1,27567,14209,Fernando Dunayevich
11490,46/13-0226-LPU22,9715,2022-10-20T11:00:00,1,27604,11782,NAXOS KUT S.A.
11491,74-0045-LPU22,9731,2022-11-25T10:00:00,2,27656,19955,JOSE ANTONIO REYNOLDS
11491,74-0045-LPU22,9731,2022-11-25T10:00:00,2,27657,11718,ESTABLECIMEINTO METALURGICO TAPIGAR S.A.
11492,46/1-0227-LPU22,9730,2022-11-23T14:00:00,1,27649,11706,Vialmani S.A.
11494,46-0231-LPU22,9865,2023-06-22T10:00:00,5,28978,12267,INDUVIA S.A.
11494,46-0231-LPU22,9865,2023-06-22T10:00:00,5,28979,11782,NAXOS KUT S.A.
11494,46-0231-LPU22,9865,2023-06-22T10:00:00,5,28989,11836,Vidogar Construcciones S.A.
11494,46-0231-LPU22,9865,2023-06-22T10:00:00,5,28990,20161,
11494,46-0231-LPU22,9865,2023-06-22T10:00:00,5,28992,11519,ISOLUX INGENIERIA S.A.
11495,46-0233-LPU22,9732,2022-11-25T10:00:00,1,27651,11734,Mateo constructora SRL
11498,74-0050-LPU22,9723,2022-11-10T10:00:00,1,27647,11718,ESTABLECIMEINTO METALURGICO TAPIGAR S.A.
11500,46/1-0238-LPU22,9729,2022-11-23T13:00:00,1,27650,11706,Vialmani S.A.
11501,74-0051-LPU22,9724,2022-11-10T10:00:00,1,27642,17886,MAS SISTEMAS CONSTRUCTIVOS
11503,74-0054-LPU22,9727,2022-11-18T10:00:00,1,27654,19955,JOSE ANTONIO REYNOLDS
11504,501-0029-CDI22,9778,2023-02-02T12:00:00,1,27746,11973,
11505,501-0044-LPU22,9812,2023-04-14T12:00:00,2,28847,18196,Marego S.A.
11505,501-0044-LPU22,9812,2023-04-14T12:00:00,2,28864,11761,Hidraulica Norte S.A
11506,46/14-0243-LPU22,9799,2023-03-20T16:00:00,1,27814,12441,
11507,501-0045-LPU22,9806,2023-04-03T12:00:00,1,27830,11706,Vialmani S.A.
11515,46-0251-LPU22,9758,2023-01-03T10:00:00,3,27692,11859,VAWA SACICI
11515,46-0251-LPU22,9758,2023-01-03T10:00:00,3,27710,11918,Marcelo Gabriel caravello
11515,46-0251-LPU22,9758,2023-01-03T10:00:00,3,27696,11780,F.B. CONSTRUCCIONES S.R.L.
11516,46-0252-LPU22,9787,2023-02-16T10:00:00,2,27773,12231,OIKOS SA
11516,46-0252-LPU22,9787,2023-02-16T10:00:00,2,27774,12023,LATINOTCA.COM S.A.
11527,46/19-0261-LPU22,9725,2022-11-15T18:00:00,1,27636,11690,carcereny construcciones s.a.
11532,46/19-0267-LPU22,9756,2022-12-22T12:00:00,1,27699,18592,Bladimir Damiÿn
11534,15-0045-LPU22,9740,2022-12-12T11:00:00,2,27671,20049,"China Electric Power Equipment and Technology Co., Ltd., Sucursal Argentina"
11534,15-0045-LPU22,9740,2022-12-12T11:00:00,2,27653,13784,VIAL TEC S.A. - RICAVIAL S.A. UTE
11535,501-0050-LPU22,9776,2023-01-31T12:00:00,2,27708,11682,EMACO S.A.
11535,501-0050-LPU22,9776,2023-01-31T12:00:00,2,27753,11538,Transportadora de Gas del Sur S.A.
11537,46/16-0273-LPU22,9762,2023-01-06T11:00:00,1,27714,12231,OIKOS SA
11541,46/18-0284-LPU22,9752,2022-12-22T7:00:00,1,27695,11696,borok construcciones srl
11542,74-0064-LPU22,9750,2022-12-21T10:00:00,1,27691,11623,KORO SRL
11545,74-0065-LPU22,9759,2023-01-06T10:00:00,1,27717,13795,IN.CIV.A. S.R.L.
11548,23-0035-LPU22,9820,2023-04-21T11:30:00,3,28846,13786,MIX GROUP SRL
11548,23-0035-LPU22,9820,2023-04-21T11:30:00,3,28888,11616,AC&A S.A
11548,23-0035-LPU22,9820,2023-04-21T11:30:00,3,28890,11645,Rol Constructora S.A.
11552,501-0054-LPU22,9817,2023-04-20T12:00:00,2,27833,12220,MARIANO VALLE RODRIGUEZ
11552,501-0054-LPU22,9817,2023-04-20T12:00:00,2,27795,11746,VILLAREX SA
11553,46/2-0296-LPU22,9798,2023-03-17T12:00:00,1,27769,11582,Luis G. Bosch Empresa Constructora SA
11554,46/2-0297-LPU22,9784,2023-02-14T11:00:00,1,27755,12317,SYCIC S.A.C.I.F. e I.
11557,15-0051-LPU22,9738,2022-12-05T11:00:00,2,27668,12030,Talleres Argentinos de Servicios Industriales S.A.
11557,15-0051-LPU22,9738,2022-12-05T11:00:00,2,27655,11582,Luis G. Bosch Empresa Constructora SA
11558,501-0057-LPU22,9781,2023-02-08T12:00:00,2,27762,11538,Transportadora de Gas del Sur S.A.
11558,501-0057-LPU22,9781,2023-02-08T12:00:00,2,27763,11645,Rol Constructora S.A.
11563,46/17-0311-LPU22,9767,2023-01-17T12:00:00,1,27728,12095,Alejandro Jesus del CAMPILLO JAIME
11565,46/17-0314-LPU22,9779,2023-02-02T12:00:00,2,27756,11552,PETERSEN THIELE Y CRUZ S.A.
11565,46/17-0314-LPU22,9779,2023-02-02T12:00:00,2,27759,12095,Alejandro Jesus del CAMPILLO JAIME
11566,501-0058-LPU22,9860,2023-06-14T12:00:00,2,27826,11609,Consultora en Ingenier­ia y Tecnica Industrial S.A.
11566,501-0058-LPU22,9860,2023-06-14T12:00:00,2,28920,13605,Gabriel Andres Trucco
11567,63-0069-LPU22,9789,2023-02-24T14:00:00,3,27782,14324,GAME S.A.
11567,63-0069-LPU22,9789,2023-02-24T14:00:00,3,27777,11998,E.V.A. S.A.
11567,63-0069-LPU22,9789,2023-02-24T14:00:00,3,27758,11751,INGECAT SRL
11570,82-0064-LPU22,9772,2023-01-23T12:00:00,2,27735,11682,EMACO S.A.
11570,82-0064-LPU22,9772,2023-01-23T12:00:00,2,27729,13786,MIX GROUP SRL
11573,14-0050-LPU22,9834,2023-05-12T10:00:00,2,28845,11852,HIDRACO S.A.
11573,14-0050-LPU22,9834,2023-05-12T10:00:00,2,28912,12030,Talleres Argentinos de Servicios Industriales S.A.
11574,34-0026-LPU22,9848,2023-05-31T16:00:00,2,28944,11743,FUNDACION PRO ENDURO CORDOBA
11574,34-0026-LPU22,9848,2023-05-31T16:00:00,2,28951,18137,NODLES SRL
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27783,11670,CHINA GEZHOUBA GROUP COMPANY LIMITED-SUCURSAL ARGENTINA
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27784,11741,Menedin Ingenieria y Construcciones srl
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27797,11584,SISTECO SRL
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27798,11974,Prat S.R.L.
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27754,11650,TECNIPISOS S.A.
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27787,11734,Mateo constructora SRL
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27789,11604,Check Full Group Srl
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27790,11732,AC S.R.L.
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27792,11615,TRACE GROUP S.A.
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27794,11748,ALTOTE S.A.
11581,501-0059-LPU22,9791,2023-03-08T12:00:00,11,27760,11579,Romero Cammisa Construcciones S.A.
11584,46/6-0325-LPU22,9761,2023-01-06T10:00:00,1,27715,19986,PABLO DUMIT CONSTRUCCIONES S.A.
11585,74-0084-LPU22,9793,2023-03-14T10:00:00,1,27804,11718,ESTABLECIMEINTO METALURGICO TAPIGAR S.A.
11586,46-0327-LPU22,9788,2023-02-24T10:00:00,1,27778,11836,Vidogar Construcciones S.A.
11587,46/6-0329-LPU22,9753,2022-12-22T10:00:00,1,27704,12304,Constructora mercedes SRL
11591,501-0061-LPU22,9863,2023-06-21T12:00:00,1,28917,11645,Rol Constructora S.A.
11592,46-0335-LPU22,9786,2023-02-15T10:00:00,2,27771,11853,CONSTRUPARQ S.R.L.
11592,46-0335-LPU22,9786,2023-02-15T10:00:00,2,27772,11592,DEVELOPER ARGENTINA S.A.
11593,501-0062-LPU22,9818,2023-04-20T12:00:00,3,28883,11616,AC&A S.A
11593,501-0062-LPU22,9818,2023-04-20T12:00:00,3,28885,11483,DRAGADOS Y OBRAS PORTUARIAS S.A.
11593,501-0062-LPU22,9818,2023-04-20T12:00:00,3,28869,11729,ALQUIMAQ S.A.C.I.F.
11596,501-0064-LPU22,9836,2023-05-17T12:00:00,1,28919,11616,AC&A S.A
11600,74-0088-LPU22,9803,2023-04-03T11:25:00,2,27829,12445,NESTOR RICARDO SEITLER
11600,74-0088-LPU22,9803,2023-04-03T11:25:00,2,28841,19955,JOSE ANTONIO REYNOLDS
11601,74-0089-LPU22,9804,2023-04-03T11:26:00,2,27827,11526,BAHISA SRL
11601,74-0089-LPU22,9804,2023-04-03T11:26:00,2,28834,17886,MAS SISTEMAS CONSTRUCTIVOS
11603,74-0091-LPU22,9796,2023-03-15T10:00:00,1,27807,11718,ESTABLECIMEINTO METALURGICO TAPIGAR S.A.
11605,74-0092-LPU22,9795,2023-03-14T10:00:00,1,27802,14261,Agrocon SRL
11607,46-0357-LPU22,9823,2023-04-24T10:00:00,3,28871,12292,PRADERAS CONSTRUCCIONES SA
11607,46-0357-LPU22,9823,2023-04-24T10:00:00,3,28892,11552,PETERSEN THIELE Y CRUZ S.A.
11607,46-0357-LPU22,9823,2023-04-24T10:00:00,3,28894,11579,Romero Cammisa Construcciones S.A.
11618,46-0015-LPU23,9862,2023-06-21T10:00:00,2,28981,11734,Mateo constructora SRL
11618,46-0015-LPU23,9862,2023-06-21T10:00:00,2,28986,11504,ELECTRIFICADORA DEL VALLE S.A.
11619,46-0017-LPU23,9849,2023-06-02T10:00:00,2,28943,11714,VILLANUEVA E HIJOS S.A.
11619,46-0017-LPU23,9849,2023-06-02T10:00:00,2,28949,11841,DOIO SA
11622,501-0003-LPU23,9846,2023-05-30T14:00:00,3,28945,18044,Constructora J&J SAS
11622,501-0003-LPU23,9846,2023-05-30T14:00:00,3,28946,12162,SERVICIOS Y MANTENIMIENTO VIAL S.R.L.
11622,501-0003-LPU23,9846,2023-05-30T14:00:00,3,28937,19971,VICTOR FELIX RAFAEL ZALAZAR
11623,90-0003-LPU23,9851,2023-06-05T12:00:00,3,28922,11604,Check Full Group Srl
11623,90-0003-LPU23,9851,2023-06-05T12:00:00,3,28957,13719,
11623,90-0003-LPU23,9851,2023-06-05T12:00:00,3,28844,11508,PEITEL S.A.
11624,46-0021-LPU23,9807,2023-04-04T12:00:00,4,28836,12441,
11624,46-0021-LPU23,9807,2023-04-04T12:00:00,4,28838,11858,Claudio manuel Do santo
11624,46-0021-LPU23,9807,2023-04-04T12:00:00,4,27834,11706,Vialmani S.A.
11624,46-0021-LPU23,9807,2023-04-04T12:00:00,4,27779,11592,DEVELOPER ARGENTINA S.A.
11625,46/17-0022-LPU23,9805,2023-04-03T11:26:00,1,27815,14103,CHICO HNOS SRL
11626,501-0004-LPU23,9829,2023-05-03T12:00:00,3,28906,13875,TEXO-NOR S.R.L.
11626,501-0004-LPU23,9829,2023-05-03T12:00:00,3,28893,11729,ALQUIMAQ S.A.C.I.F.
11626,501-0004-LPU23,9829,2023-05-03T12:00:00,3,28889,13754,IZZI INGENIERIA SRL
11628,69-0002-LPU23,9801,2023-03-27T12:00:00,1,27822,18196,Marego S.A.
11630,501-0005-LPU23,9835,2023-05-15T12:00:00,1,28918,14163,SAN IGNACIO DE LOYOLA S.A.
11633,46-0032-LPU23,9819,2023-04-21T10:00:00,2,28891,17858,PILMABIA SA
11633,46-0032-LPU23,9819,2023-04-21T10:00:00,2,27816,11782,NAXOS KUT S.A.
11636,46-0038-LPU23,9815,2023-04-19T12:00:00,2,28877,12231,OIKOS SA
11636,46-0038-LPU23,9815,2023-04-19T12:00:00,2,28867,11918,Marcelo Gabriel caravello
11638,501-0006-LPU23,9847,2023-05-31T12:00:00,2,28947,18044,Constructora J&J SAS
11638,501-0006-LPU23,9847,2023-05-31T12:00:00,2,28942,19971,VICTOR FELIX RAFAEL ZALAZAR
11639,14-0003-LPU23,9854,2023-06-09T10:00:00,1,28964,12030,Talleres Argentinos de Servicios Industriales S.A.
11640,46-0042-LPU23,9821,2023-04-21T12:00:00,1,28880,11496,EBBEKE SA
11641,46-0043-LPU23,9822,2023-04-21T14:00:00,1,28881,11496,EBBEKE SA
11644,46-0044-LPU23,9810,2023-04-13T11:00:00,5,28862,17886,MAS SISTEMAS CONSTRUCTIVOS
11644,46-0044-LPU23,9810,2023-04-13T11:00:00,5,28863,11853,CONSTRUPARQ S.R.L.
11644,46-0044-LPU23,9810,2023-04-13T11:00:00,5,28852,11579,Romero Cammisa Construcciones S.A.
11644,46-0044-LPU23,9810,2023-04-13T11:00:00,5,28853,11836,Vidogar Construcciones S.A.
11644,46-0044-LPU23,9810,2023-04-13T11:00:00,5,28842,11662,ELEPRINT S.A.
11647,46/19-0048-LPU23,9811,2023-04-13T18:00:00,2,28849,12267,INDUVIA S.A.
11647,46/19-0048-LPU23,9811,2023-04-13T18:00:00,2,28850,18592,Bladimir Damian
11649,46-0050-LPU23,9809,2023-04-13T10:00:00,5,28851,11853,CONSTRUPARQ S.R.L.
11649,46-0050-LPU23,9809,2023-04-13T10:00:00,5,28855,11579,Romero Cammisa Construcciones S.A.
11649,46-0050-LPU23,9809,2023-04-13T10:00:00,5,28857,11519,ISOLUX INGENIERIA S.A.
11649,46-0050-LPU23,9809,2023-04-13T10:00:00,5,28859,11836,Vidogar Construcciones S.A.
11649,46-0050-LPU23,9809,2023-04-13T10:00:00,5,28861,17886,MAS SISTEMAS CONSTRUCTIVOS
11651,46-0052-LPU23,9839,2023-05-22T10:00:00,3,28928,12292,PRADERAS CONSTRUCCIONES SA
11651,46-0052-LPU23,9839,2023-05-22T10:00:00,3,28923,12232,DIFORTE CICIARELLO CONSTRUCCIONES S.A.
11651,46-0052-LPU23,9839,2023-05-22T10:00:00,3,28924,11780,F.B. CONSTRUCCIONES S.R.L.
11654,46/19-0058-LPU23,9824,2023-04-24T10:00:00,1,28895,12231,OIKOS SA
11663,501-0009-LPU23,9830,2023-05-03T12:00:00,1,28905,17185,VIALCO S.A.
11664,46/6-0073-LPU23,9827,2023-04-28T10:00:00,1,28870,19986,PABLO DUMIT CONSTRUCCIONES S.A.
11665,501-0010-LPU23,9866,2023-06-23T12:00:00,1,28987,18196,Marego S.A.
11667,46-0074-LPU23,9858,2023-06-14T10:00:00,3,28967,12441,
11667,46-0074-LPU23,9858,2023-06-14T10:00:00,3,28977,11836,Vidogar Construcciones S.A.
11667,46-0074-LPU23,9858,2023-06-14T10:00:00,3,28958,17858,PILMABIA SA
11668,46-0075-LPU23,9857,2023-06-13T10:00:00,1,28973,12231,OIKOS SA
11669,46-0076-LPU23,9845,2023-05-30T10:00:00,3,28939,11552,PETERSEN THIELE Y CRUZ S.A.
11669,46-0076-LPU23,9845,2023-05-30T10:00:00,3,28941,11582,Luis G. Bosch Empresa Constructora SA
11669,46-0076-LPU23,9845,2023-05-30T10:00:00,3,28913,12085,
11670,46-0077-LPU23,9855,2023-06-12T10:00:00,1,28965,17858,PILMABIA SA
11673,46/4-0084-LPU23,9853,2023-06-08T16:00:00,2,28960,15621,
11673,46/4-0084-LPU23,9853,2023-06-08T16:00:00,2,28962,14070,CONSTRUCTORA VIAL FUEGUINA S.A.
11729,46-0085-LPU23,9841,2023-05-24T12:00:00,3,28933,11734,Mateo constructora SRL
11729,46-0085-LPU23,9841,2023-05-24T12:00:00,3,28926,20137,
11729,46-0085-LPU23,9841,2023-05-24T12:00:00,3,28915,11836,Vidogar Construcciones S.A.
11746,46/9-0098-LPU23,9861,2023-06-16T13:00:00,1,28935,11853,CONSTRUPARQ S.R.L.
11749,46-0101-LPU23,9867,2023-06-23T12:00:00,3,28982,11525,BTU S.A.
11749,46-0101-LPU23,9867,2023-06-23T12:00:00,3,28983,11918,Marcelo Gabriel caravello
11749,46-0101-LPU23,9867,2023-06-23T12:00:00,3,28994,11780,F.B. CONSTRUCCIONES S.R.L.
11753,501-0007-CDI23,9837,2023-05-19T17:00:00,1,28921,20053,CONDISER S.R.L.
11755,15-0006-LPU23,9850,2023-06-05T11:00:00,3,28959,12030,Talleres Argentinos de Servicios Industriales S.A.
11755,15-0006-LPU23,9850,2023-06-05T11:00:00,3,28952,20049,"China Electric Power Equipment and Technology Co., Ltd., Sucursal Argentina"
11755,15-0006-LPU23,9850,2023-06-05T11:00:00,3,28956,11582,Luis G. Bosch Empresa Constructora SA
11780,46/21-0136-LPU23,9859,2023-06-14T10:00:00,1,28974,12231,OIKOS SA
11784,46/6-0138-LPU23,9856,2023-06-12T12:00:00,1,28961,13962,CONSTRUCTORA 4 DE SEPTIEMBRE S.A
